date_of_record,station_name,month_num,season,avg_temp,min_temp,max_temp,temp_range,wind_speed,air_pressure,barometric_depression,elevation,elevation_vulnerability,latitude,longitude,rainfall,rainfall_rolling_3d,rainfall_rolling_7d,rainfall_lag1,rainfall_delta_1d,doy_sin,doy_cos,month_sin,month_cos,flood_risk_score,inundation_depth_cm,risk_category
2023-08-24,Bombay / Santacruz,8,Monsoon,28.4,26.1,30.8,4.7,12.9,1006.3,6.95,8,7.0,19.1167,72.85,3.0,34.0,44.7,6.1,-3.1,-0.7945,-0.6073,-0.866,-0.5,0.2238,4.4,LOW
2023-08-25,Bombay / Santacruz,8,Monsoon,28.5,27.0,31.0,4.0,14.1,1006.2,7.05,8,7.0,19.1167,72.85,2.0,11.1,46.2,3.0,-1.0,-0.8048,-0.5935,-0.866,-0.5,0.0819,0.0,SAFE
2023-08-26,Bombay / Santacruz,8,Monsoon,27.4,24.0,30.0,6.0,14.3,1007.7,5.55,8,7.0,19.1167,72.85,45.0,50.0,87.1,2.0,43.0,-0.8149,-0.5796,-0.866,-0.5,0.161,24.4,LOW
2023-08-27,Bombay / Santacruz,8,Monsoon,27.2,24.8,30.8,6.0,11.8,1008.8,4.45,8,7.0,19.1167,72.85,24.9,71.9,110.0,45.0,-20.1,-0.8248,-0.5655,-0.866,-0.5,0.2474,7.8,LOW
2023-08-28,Bombay / Santacruz,8,Monsoon,28.3,25.0,30.6,5.6,10.7,1008.3,4.95,8,7.0,19.1167,72.85,23.1,93.0,129.0,24.9,-1.8,-0.8344,-0.5512,-0.866,-0.5,0.3503,21.7,LOW
2023-08-29,Bombay / Santacruz,8,Monsoon,28.9,25.6,31.2,5.6,11.0,1008.1,5.15,8,7.0,19.1167,72.85,7.1,55.1,111.2,23.1,-16.0,-0.8437,-0.5368,-0.866,-0.5,0.1298,4.4,SAFE
2023-08-30,Bombay / Santacruz,8,Monsoon,29.0,25.4,31.6,6.2,9.9,1008.9,4.35,8,7.0,19.1167,72.85,0.8,31.0,105.9,7.1,-6.3,-0.8528,-0.5222,-0.866,-0.5,0.0682,6.6,SAFE
2023-08-31,Bombay / Santacruz,8,Monsoon,29.5,25.4,32.0,6.6,9.9,1008.6,4.65,8,7.0,19.1167,72.85,0.0,7.9,102.9,0.8,-0.8,-0.8617,-0.5074,-0.866,-0.5,0.0,0.0,SAFE
2023-09-01,Bombay / Santacruz,9,Monsoon,29.6,27.2,32.0,4.8,10.1,1008.5,4.75,8,7.0,19.1167,72.85,0.9,1.7,101.8,0.0,0.9,-0.8703,-0.4925,-1.0,-0.0,0.0,0.0,SAFE
2023-09-02,Bombay / Santacruz,9,Monsoon,27.8,25.4,29.0,3.6,9.6,1008.5,4.75,8,7.0,19.1167,72.85,1.0,1.9,57.8,0.9,0.1,-0.8786,-0.4775,-1.0,-0.0,0.0,0.0,SAFE
2023-09-03,Bombay / Santacruz,9,Monsoon,27.1,24.2,28.0,3.8,9.7,1007.6,5.65,8,7.0,19.1167,72.85,1.0,2.9,33.9,1.0,0.0,-0.8867,-0.4623,-1.0,-0.0,0.0,0.0,SAFE
2023-09-04,Bombay / Santacruz,9,Monsoon,28.8,25.0,32.0,7.0,9.8,1006.5,6.75,8,7.0,19.1167,72.85,0.3,2.3,11.1,1.0,-0.7,-0.8945,-0.447,-1.0,-0.0,0.0,0.0,SAFE
2023-09-05,Bombay / Santacruz,9,Monsoon,29.2,24.6,32.0,7.4,8.9,1005.9,7.35,8,7.0,19.1167,72.85,0.0,1.3,4.0,0.3,-0.3,-0.9021,-0.4315,-1.0,-0.0,0.0,0.0,SAFE
2023-09-06,Bombay / Santacruz,9,Monsoon,29.5,25.7,32.0,6.3,11.2,1005.7,7.55,8,7.0,19.1167,72.85,0.0,0.3,3.2,0.0,0.0,-0.9094,-0.4159,-1.0,-0.0,0.0,0.0,SAFE
2023-09-07,Bombay / Santacruz,9,Monsoon,26.4,24.4,29.0,4.6,10.6,1005.5,7.75,8,7.0,19.1167,72.85,7.9,7.9,11.1,0.0,7.9,-0.9164,-0.4002,-1.0,-0.0,0.2805,2.5,LOW
2023-09-08,Bombay / Santacruz,9,Monsoon,27.2,23.8,29.0,5.2,12.4,1005.7,7.55,8,7.0,19.1167,72.85,111.0,118.9,121.2,7.9,103.1,-0.9232,-0.3844,-1.0,-0.0,0.8251,29.3,HIGH
2023-09-09,Bombay / Santacruz,9,Monsoon,28.8,24.2,30.0,5.8,13.3,1005.7,7.55,8,7.0,19.1167,72.85,75.9,194.8,196.1,111.0,-35.1,-0.9296,-0.3685,-1.0,-0.0,0.7539,38.3,MODERATE
2023-09-10,Bombay / Santacruz,9,Monsoon,29.1,26.8,31.6,4.8,14.2,1006.0,7.25,8,7.0,19.1167,72.85,2.0,188.9,197.1,75.9,-73.9,-0.9358,-0.3524,-1.0,-0.0,0.3265,11.9,LOW
2023-09-11,Bombay / Santacruz,9,Monsoon,29.2,26.5,31.6,5.1,13.2,1006.4,6.85,8,7.0,19.1167,72.85,0.0,77.9,196.8,2.0,-2.0,-0.9418,-0.3363,-1.0,-0.0,0.1563,9.3,SAFE
2023-09-12,Bombay / Santacruz,9,Monsoon,29.1,26.6,31.6,5.0,14.0,1007.3,5.95,8,7.0,19.1167,72.85,0.0,2.0,196.8,0.0,0.0,-0.9474,-0.32,-1.0,-0.0,0.0,0.0,SAFE
2023-09-13,Bombay / Santacruz,9,Monsoon,29.2,27.0,31.8,4.8,14.2,1006.5,6.75,8,7.0,19.1167,72.85,0.3,0.3,197.1,0.0,0.3,-0.9528,-0.3037,-1.0,-0.0,0.0,0.0,SAFE
2023-09-14,Bombay / Santacruz,9,Monsoon,26.8,25.0,31.2,6.2,9.6,1006.6,6.65,8,7.0,19.1167,72.85,13.0,13.3,202.2,0.3,12.7,-0.9579,-0.2873,-1.0,-0.0,0.1874,5.7,LOW
2023-09-15,Bombay / Santacruz,9,Monsoon,28.4,23.8,31.8,8.0,10.2,1006.5,6.75,8,7.0,19.1167,72.85,55.1,68.4,146.3,13.0,42.1,-0.9627,-0.2707,-1.0,-0.0,0.3265,27.3,LOW
2023-09-16,Bombay / Santacruz,9,Monsoon,28.8,25.0,30.2,5.2,15.8,1005.9,7.35,8,7.0,19.1167,72.85,3.0,71.1,73.4,55.1,-52.1,-0.9672,-0.2541,-1.0,-0.0,0.0553,6.2,SAFE
2023-09-17,Bombay / Santacruz,9,Monsoon,28.2,25.0,30.6,5.6,14.1,1005.1,8.15,8,7.0,19.1167,72.85,2.0,60.1,73.4,3.0,-1.0,-0.9714,-0.2375,-1.0,-0.0,0.0289,7.1,SAFE
2023-09-18,Bombay / Santacruz,9,Monsoon,28.1,25.6,31.6,6.0,12.9,1004.9,8.35,8,7.0,19.1167,72.85,27.9,32.9,101.3,2.0,25.9,-0.9753,-0.2207,-1.0,-0.0,0.4503,6.0,LOW
2023-09-19,Bombay / Santacruz,9,Monsoon,29.6,25.2,32.0,6.8,12.5,1006.3,6.95,8,7.0,19.1167,72.85,10.9,40.8,112.2,27.9,-17.0,-0.979,-0.2039,-1.0,-0.0,0.2181,7.2,LOW
2023-09-20,Bombay / Santacruz,9,Monsoon,27.8,25.8,32.0,6.2,10.5,1006.8,6.45,8,7.0,19.1167,72.85,10.9,49.7,122.8,10.9,0.0,-0.9824,-0.187,-1.0,-0.0,0.2077,8.0,LOW
2023-09-21,Bombay / Santacruz,9,Monsoon,28.2,25.7,32.6,6.9,9.8,1007.6,5.65,8,7.0,19.1167,72.85,19.1,40.9,128.9,10.9,8.2,-0.9854,-0.1701,-1.0,-0.0,0.0925,9.6,LOW
2023-09-22,Bombay / Santacruz,9,Monsoon,27.1,25.4,28.2,2.8,6.1,1007.9,5.35,8,7.0,19.1167,72.85,19.1,49.1,92.9,19.1,0.0,-0.9882,-0.1531,-1.0,-0.0,0.2813,15.0,LOW
2023-09-23,Bombay / Santacruz,9,Monsoon,26.8,25.4,29.0,3.6,6.4,1008.7,4.55,8,7.0,19.1167,72.85,1.0,39.2,90.9,19.1,-18.1,-0.9907,-0.1361,-1.0,-0.0,0.0982,0.0,SAFE
2023-09-24,Bombay / Santacruz,9,Monsoon,26.7,24.6,29.2,4.6,6.1,1009.0,4.25,8,7.0,19.1167,72.85,16.0,36.1,104.9,1.0,15.0,-0.9929,-0.1191,-1.0,-0.0,0.2033,2.2,LOW
2023-09-25,Bombay / Santacruz,9,Monsoon,28.2,24.8,31.2,6.4,8.3,1007.8,5.45,8,7.0,19.1167,72.85,9.9,26.9,86.9,16.0,-6.1,-0.9948,-0.102,-1.0,-0.0,0.034,8.5,SAFE
2023-09-26,Bombay / Santacruz,9,Monsoon,28.4,25.4,31.0,5.6,9.6,1007.4,5.85,8,7.0,19.1167,72.85,0.5,26.4,76.5,9.9,-9.4,-0.9964,-0.0848,-1.0,-0.0,0.1056,13.0,SAFE
2023-09-27,Bombay / Santacruz,9,Monsoon,27.2,25.0,30.2,5.2,9.0,1007.1,6.15,8,7.0,19.1167,72.85,7.9,18.3,73.5,0.5,7.4,-0.9977,-0.0677,-1.0,-0.0,0.0691,3.6,SAFE
2023-09-28,Bombay / Santacruz,9,Monsoon,28.2,23.9,33.0,9.1,7.3,1005.5,7.75,8,7.0,19.1167,72.85,30.0,38.4,84.4,7.9,22.1,-0.9987,-0.0505,-1.0,-0.0,0.1739,10.1,LOW
2023-09-29,Bombay / Santacruz,9,Monsoon,28.7,24.7,33.2,8.5,7.0,1004.9,8.35,8,7.0,19.1167,72.85,51.1,89.0,116.4,30.0,21.1,-0.9994,-0.0333,-1.0,-0.0,0.5127,26.5,MODERATE
2023-09-30,Bombay / Santacruz,9,Monsoon,29.1,24.4,33.0,8.6,9.5,1004.6,8.65,8,7.0,19.1167,72.85,6.1,87.2,121.5,51.1,-45.0,-0.9999,-0.0161,-1.0,-0.0,0.0465,17.1,SAFE
2024-07-01,Bombay / Santacruz,7,Monsoon,29.0,28.0,31.8,3.8,18.8,1001.7,11.55,8,7.0,19.1167,72.85,8.9,66.1,114.4,6.1,2.8,-0.0065,-1.0,-0.5,-0.866,0.2496,1.4,LOW
2024-07-02,Bombay / Santacruz,7,Monsoon,29.8,24.4,32.2,7.8,15.1,1001.4,11.85,8,7.0,19.1167,72.85,52.1,67.1,156.6,8.9,43.2,-0.0237,-0.9997,-0.5,-0.866,0.4797,23.8,MODERATE
2024-07-03,Bombay / Santacruz,7,Monsoon,29.8,28.2,32.2,4.0,16.7,1002.5,10.75,8,7.0,19.1167,72.85,0.8,61.8,156.9,52.1,-51.3,-0.0408,-0.9992,-0.5,-0.866,0.051,0.0,SAFE
2024-07-04,Bombay / Santacruz,7,Monsoon,29.6,28.8,33.2,4.4,16.2,1003.1,10.15,8,7.0,19.1167,72.85,2.0,54.9,151.0,0.8,1.2,-0.058,-0.9983,-0.5,-0.866,0.0529,0.0,SAFE
2024-07-05,Bombay / Santacruz,7,Monsoon,28.9,25.8,31.0,5.2,16.1,1001.4,11.85,8,7.0,19.1167,72.85,14.0,16.8,135.0,2.0,12.0,-0.0752,-0.9972,-0.5,-0.866,0.1184,7.1,LOW
2024-07-06,Bombay / Santacruz,7,Monsoon,29.2,26.0,32.2,6.2,17.7,1000.2,13.05,8,7.0,19.1167,72.85,19.1,35.1,103.0,14.0,5.1,-0.0923,-0.9957,-0.5,-0.866,0.2244,7.8,LOW
2024-07-07,Bombay / Santacruz,7,Monsoon,28.6,24.8,32.6,7.8,14.4,1001.7,11.55,8,7.0,19.1167,72.85,23.9,57.0,120.8,19.1,4.8,-0.1094,-0.994,-0.5,-0.866,0.2356,7.0,LOW
2024-07-08,Bombay / Santacruz,7,Monsoon,26.2,24.6,29.0,4.4,10.6,1001.7,11.55,8,7.0,19.1167,72.85,268.0,311.0,379.9,23.9,244.1,-0.1265,-0.992,-0.5,-0.866,1.0,43.7,CRITICAL
2024-07-09,Bombay / Santacruz,7,Monsoon,26.3,24.3,28.6,4.3,8.9,1003.2,10.05,8,7.0,19.1167,72.85,153.9,445.8,481.7,268.0,-114.1,-0.1436,-0.9896,-0.5,-0.866,1.0,108.9,HIGH
2024-07-10,Bombay / Santacruz,7,Monsoon,26.7,25.0,31.6,6.6,10.3,1005.7,7.55,8,7.0,19.1167,72.85,4.1,426.0,485.0,153.9,-149.8,-0.1606,-0.987,-0.5,-0.866,0.6529,24.4,LOW
2024-07-11,Bombay / Santacruz,7,Monsoon,25.7,24.0,27.0,3.0,9.3,1005.7,7.55,8,7.0,19.1167,72.85,19.1,177.1,502.1,4.1,15.0,-0.1775,-0.9841,-0.5,-0.866,0.2277,26.5,LOW
2024-07-12,Bombay / Santacruz,7,Monsoon,26.3,23.8,29.0,5.2,7.6,1003.7,9.55,8,7.0,19.1167,72.85,116.1,139.3,604.2,19.1,97.0,-0.1944,-0.9809,-0.5,-0.866,0.9228,36.5,HIGH
2024-07-13,Bombay / Santacruz,7,Monsoon,26.4,25.0,27.0,2.0,11.7,1002.8,10.45,8,7.0,19.1167,72.85,0.0,135.2,585.1,116.1,-116.1,-0.2113,-0.9774,-0.5,-0.866,0.4262,18.4,LOW
2024-07-14,Bombay / Santacruz,7,Monsoon,28.3,24.4,30.0,5.6,13.0,1000.8,12.45,8,7.0,19.1167,72.85,142.0,258.1,703.2,0.0,142.0,-0.2281,-0.9736,-0.5,-0.866,1.0,55.4,HIGH
2024-07-15,Bombay / Santacruz,7,Monsoon,26.8,24.6,28.4,3.8,8.0,1000.2,13.05,8,7.0,19.1167,72.85,5.1,147.1,440.3,142.0,-136.9,-0.2448,-0.9696,-0.5,-0.866,0.1786,13.0,LOW
2024-07-16,Bombay / Santacruz,7,Monsoon,27.0,25.2,29.0,3.8,9.2,1000.3,12.95,8,7.0,19.1167,72.85,49.0,196.1,335.4,5.1,43.9,-0.2614,-0.9652,-0.5,-0.866,0.5728,48.7,MODERATE
2024-07-17,Bombay / Santacruz,7,Monsoon,27.5,25.4,32.6,7.2,10.9,1001.6,11.65,8,7.0,19.1167,72.85,1.0,55.1,332.3,49.0,-48.0,-0.278,-0.9606,-0.5,-0.866,0.0169,12.7,SAFE
2024-07-18,Bombay / Santacruz,7,Monsoon,25.9,24.6,27.0,2.4,8.2,1002.1,11.15,8,7.0,19.1167,72.85,50.0,100.0,363.2,1.0,49.0,-0.2945,-0.9557,-0.5,-0.866,0.5142,25.5,MODERATE
2024-07-19,Bombay / Santacruz,7,Monsoon,26.9,26.0,29.0,3.0,14.5,1000.2,13.05,8,7.0,19.1167,72.85,93.0,144.0,340.1,50.0,43.0,-0.3109,-0.9505,-0.5,-0.866,0.5858,30.9,MODERATE
2024-07-20,Bombay / Santacruz,7,Monsoon,26.5,24.6,27.4,2.8,13.8,1001.2,12.05,8,7.0,19.1167,72.85,79.0,222.0,419.1,93.0,-14.0,-0.3272,-0.945,-0.5,-0.866,0.7432,22.4,MODERATE
2024-07-21,Bombay / Santacruz,7,Monsoon,26.8,25.0,28.2,3.2,15.6,1001.4,11.85,8,7.0,19.1167,72.85,93.0,265.0,370.1,79.0,14.0,-0.3434,-0.9392,-0.5,-0.866,0.8037,75.4,HIGH
2024-07-22,Bombay / Santacruz,7,Monsoon,26.3,24.6,28.0,3.4,14.6,1003.3,9.95,8,7.0,19.1167,72.85,176.0,348.0,541.0,93.0,83.0,-0.3595,-0.9332,-0.5,-0.866,1.0,92.1,HIGH
2024-07-23,Bombay / Santacruz,7,Monsoon,26.8,25.0,29.0,4.0,14.9,1004.0,9.25,8,7.0,19.1167,72.85,41.9,310.9,533.9,176.0,-134.1,-0.3755,-0.9268,-0.5,-0.866,0.6841,36.4,MODERATE
2024-07-24,Bombay / Santacruz,7,Monsoon,27.1,25.0,28.6,3.6,17.4,1001.4,11.85,8,7.0,19.1167,72.85,46.0,263.9,578.9,41.9,4.1,-0.3914,-0.9202,-0.5,-0.866,0.6911,43.8,MODERATE
2024-07-25,Bombay / Santacruz,7,Monsoon,26.2,24.0,27.6,3.6,15.7,1000.4,12.85,8,7.0,19.1167,72.85,68.1,156.0,597.0,46.0,22.1,-0.4071,-0.9134,-0.5,-0.866,0.6235,33.8,MODERATE
2024-07-26,Bombay / Santacruz,7,Monsoon,27.9,24.5,29.6,5.1,14.6,1002.2,11.05,8,7.0,19.1167,72.85,93.0,207.1,597.0,68.1,24.9,-0.4228,-0.9062,-0.5,-0.866,0.7187,38.5,MODERATE
2024-07-27,Bombay / Santacruz,7,Monsoon,27.6,26.0,29.6,3.6,15.1,1002.9,10.35,8,7.0,19.1167,72.85,0.0,161.1,518.0,93.0,-93.0,-0.4383,-0.8988,-0.5,-0.866,0.3541,5.8,LOW
2024-07-28,Bombay / Santacruz,7,Monsoon,27.7,26.5,29.4,2.9,15.0,1000.6,12.65,8,7.0,19.1167,72.85,8.9,101.9,433.9,0.0,8.9,-0.4537,-0.8912,-0.5,-0.866,0.2389,21.6,LOW
2024-07-29,Bombay / Santacruz,7,Monsoon,27.4,25.0,28.8,3.8,16.4,999.4,13.85,8,7.0,19.1167,72.85,8.9,17.8,266.8,8.9,0.0,-0.469,-0.8832,-0.5,-0.866,0.0141,1.0,SAFE
2024-07-30,Bombay / Santacruz,7,Monsoon,28.1,26.0,31.2,5.2,15.3,1002.4,10.85,8,7.0,19.1167,72.85,15.0,32.8,239.9,8.9,6.1,-0.4841,-0.875,-0.5,-0.866,0.4062,5.4,LOW
2024-07-31,Bombay / Santacruz,7,Monsoon,28.3,25.9,32.1,6.2,14.5,1004.7,8.55,8,7.0,19.1167,72.85,11.9,35.8,205.8,15.0,-3.1,-0.4991,-0.8666,-0.5,-0.866,0.2099,1.3,LOW
2024-08-01,Bombay / Santacruz,8,Monsoon,28.1,27.0,31.0,4.0,15.6,1004.6,8.65,8,7.0,19.1167,72.85,2.0,28.9,139.7,11.9,-9.9,-0.5139,-0.8578,-0.866,-0.5,0.0839,3.5,SAFE
2024-08-02,Bombay / Santacruz,8,Monsoon,27.4,25.6,29.8,4.2,15.6,1004.2,9.05,8,7.0,19.1167,72.85,7.1,21.0,53.8,2.0,5.1,-0.5286,-0.8489,-0.866,-0.5,0.2623,4.5,LOW
2024-08-03,Bombay / Santacruz,8,Monsoon,26.9,25.0,28.0,3.0,16.2,1004.3,8.95,8,7.0,19.1167,72.85,19.1,28.2,72.9,7.1,12.0,-0.5431,-0.8397,-0.866,-0.5,0.3779,11.4,LOW
2024-08-04,Bombay / Santacruz,8,Monsoon,27.3,25.2,28.8,3.6,15.7,1004.8,8.45,8,7.0,19.1167,72.85,97.0,123.2,161.0,19.1,77.9,-0.5575,-0.8302,-0.866,-0.5,0.7012,51.6,MODERATE
2024-08-05,Bombay / Santacruz,8,Monsoon,27.3,26.0,31.0,5.0,13.7,1005.9,7.35,8,7.0,19.1167,72.85,11.9,128.0,164.0,97.0,-85.1,-0.5717,-0.8205,-0.866,-0.5,0.3346,27.3,LOW
2024-08-06,Bombay / Santacruz,8,Monsoon,27.4,26.0,30.4,4.4,13.3,1006.2,7.05,8,7.0,19.1167,72.85,9.9,118.8,158.9,11.9,-2.0,-0.5857,-0.8105,-0.866,-0.5,0.1706,12.8,LOW
2024-08-07,Bombay / Santacruz,8,Monsoon,28.0,25.6,30.8,5.2,14.8,1006.3,6.95,8,7.0,19.1167,72.85,23.1,44.9,170.1,9.9,13.2,-0.5996,-0.8003,-0.866,-0.5,0.2141,4.7,LOW
2024-08-08,Bombay / Santacruz,8,Monsoon,28.1,27.0,31.0,4.0,12.3,1007.1,6.15,8,7.0,19.1167,72.85,3.0,36.0,171.1,23.1,-20.1,-0.6132,-0.7899,-0.866,-0.5,0.0948,4.1,SAFE
2024-08-09,Bombay / Santacruz,8,Monsoon,28.2,25.8,30.8,5.0,14.0,1008.0,5.25,8,7.0,19.1167,72.85,3.0,29.1,167.0,3.0,0.0,-0.6267,-0.7792,-0.866,-0.5,0.1247,4.0,SAFE
2024-08-10,Bombay / Santacruz,8,Monsoon,27.5,26.0,29.8,3.8,13.3,1008.0,5.25,8,7.0,19.1167,72.85,3.0,9.0,150.9,3.0,0.0,-0.64,-0.7683,-0.866,-0.5,0.1101,2.3,SAFE
2024-08-11,Bombay / Santacruz,8,Monsoon,27.7,27.0,30.4,3.4,14.1,1006.4,6.85,8,7.0,19.1167,72.85,7.9,13.9,61.8,3.0,4.9,-0.6532,-0.7572,-0.866,-0.5,0.1658,12.0,LOW
2024-08-12,Bombay / Santacruz,8,Monsoon,28.3,27.0,30.0,3.0,14.0,1006.1,7.15,8,7.0,19.1167,72.85,4.1,15.0,54.0,7.9,-3.8,-0.6661,-0.7459,-0.866,-0.5,0.1146,0.8,SAFE
2024-08-13,Bombay / Santacruz,8,Monsoon,28.6,27.0,32.0,5.0,10.8,1006.7,6.55,8,7.0,19.1167,72.85,2.3,14.3,46.4,4.1,-1.8,-0.6788,-0.7343,-0.866,-0.5,0.0,2.3,SAFE
2024-08-14,Bombay / Santacruz,8,Monsoon,29.1,27.0,32.4,5.4,8.5,1006.8,6.45,8,7.0,19.1167,72.85,1.0,7.4,24.3,2.3,-1.3,-0.6914,-0.7225,-0.866,-0.5,0.0,0.0,SAFE
2024-08-15,Bombay / Santacruz,8,Monsoon,29.3,27.0,32.4,5.4,9.3,1005.6,7.65,8,7.0,19.1167,72.85,0.4,3.7,21.7,1.0,-0.6,-0.7037,-0.7105,-0.866,-0.5,0.0,0.0,SAFE
2024-08-16,Bombay / Santacruz,8,Monsoon,29.3,27.6,33.0,5.4,8.2,1004.7,8.55,8,7.0,19.1167,72.85,0.2,1.6,18.9,0.4,-0.2,-0.7158,-0.6983,-0.866,-0.5,0.0,0.0,SAFE
2024-08-17,Bombay / Santacruz,8,Monsoon,29.1,25.5,32.8,7.3,8.3,1005.6,7.65,8,7.0,19.1167,72.85,3.0,3.6,18.9,0.2,2.8,-0.7277,-0.6859,-0.866,-0.5,0.1774,0.0,SAFE
2024-08-18,Bombay / Santacruz,8,Monsoon,29.9,27.4,33.2,5.8,9.4,1006.1,7.15,8,7.0,19.1167,72.85,0.3,3.5,11.3,3.0,-2.7,-0.7394,-0.6733,-0.866,-0.5,0.0,0.0,SAFE
2024-08-19,Bombay / Santacruz,8,Monsoon,29.2,28.0,32.6,4.6,9.7,1005.3,7.95,8,7.0,19.1167,72.85,0.0,3.3,7.2,0.3,-0.3,-0.7509,-0.6605,-0.866,-0.5,0.0,0.0,SAFE
2024-08-20,Bombay / Santacruz,8,Monsoon,27.8,26.0,30.0,4.0,7.2,1005.1,8.15,8,7.0,19.1167,72.85,7.9,8.2,12.8,0.0,7.9,-0.7621,-0.6474,-0.866,-0.5,0.1985,0.0,LOW
2024-08-21,Bombay / Santacruz,8,Monsoon,29.1,26.4,32.0,5.6,8.4,1005.2,8.05,8,7.0,19.1167,72.85,1.2,9.1,13.0,7.9,-6.7,-0.7731,-0.6342,-0.866,-0.5,0.0348,0.0,SAFE
2024-08-22,Bombay / Santacruz,8,Monsoon,29.9,28.0,33.5,5.5,7.5,1004.5,8.75,8,7.0,19.1167,72.85,3.0,12.1,15.6,1.2,1.8,-0.7839,-0.6208,-0.866,-0.5,0.1282,5.0,SAFE
2024-08-23,Bombay / Santacruz,8,Monsoon,27.8,25.8,30.6,4.8,9.0,1005.2,8.05,8,7.0,19.1167,72.85,4.1,8.3,19.5,3.0,1.1,-0.7945,-0.6073,-0.866,-0.5,0.065,0.0,SAFE
2024-08-24,Bombay / Santacruz,8,Monsoon,26.0,24.0,27.5,3.5,12.0,1006.3,6.95,8,7.0,19.1167,72.85,57.9,65.0,74.4,4.1,53.8,-0.8048,-0.5935,-0.866,-0.5,0.4606,7.0,MODERATE
2024-08-25,Bombay / Santacruz,8,Monsoon,27.4,24.0,29.6,5.6,14.2,1005.3,7.95,8,7.0,19.1167,72.85,83.1,145.1,157.2,57.9,25.2,-0.8149,-0.5796,-0.866,-0.5,0.6558,39.3,MODERATE
2024-08-26,Bombay / Santacruz,8,Monsoon,27.9,27.0,30.2,3.2,15.9,1003.7,9.55,8,7.0,19.1167,72.85,9.9,150.9,167.1,83.1,-73.2,-0.8248,-0.5655,-0.866,-0.5,0.3926,32.1,LOW
2024-08-27,Bombay / Santacruz,8,Monsoon,27.5,26.0,30.6,4.6,16.7,1004.7,8.55,8,7.0,19.1167,72.85,5.1,98.1,164.3,9.9,-4.8,-0.8344,-0.5512,-0.866,-0.5,0.0571,8.7,SAFE
2024-08-28,Bombay / Santacruz,8,Monsoon,27.9,25.6,30.2,4.6,18.1,1006.0,7.25,8,7.0,19.1167,72.85,10.9,25.9,174.0,5.1,5.8,-0.8437,-0.5368,-0.866,-0.5,0.1019,22.1,SAFE
2024-08-29,Bombay / Santacruz,8,Monsoon,28.2,26.3,31.0,4.7,14.9,1005.3,7.95,8,7.0,19.1167,72.85,6.1,22.1,177.1,10.9,-4.8,-0.8528,-0.5222,-0.866,-0.5,0.1415,0.1,SAFE
2024-08-30,Bombay / Santacruz,8,Monsoon,28.4,26.8,31.8,5.0,12.9,1005.6,7.65,8,7.0,19.1167,72.85,0.0,17.0,173.0,6.1,-6.1,-0.8617,-0.5074,-0.866,-0.5,0.1282,0.0,SAFE
2024-08-31,Bombay / Santacruz,8,Monsoon,28.6,26.0,32.0,6.0,11.3,1006.4,6.85,8,7.0,19.1167,72.85,3.0,9.1,118.1,0.0,3.0,-0.8703,-0.4925,-0.866,-0.5,0.2321,0.0,LOW
2024-09-01,Bombay / Santacruz,9,Monsoon,28.3,26.5,30.4,3.9,11.9,1006.6,6.65,8,7.0,19.1167,72.85,0.5,3.5,35.5,3.0,-2.5,-0.8786,-0.4775,-1.0,-0.0,0.0,0.0,SAFE
2024-09-02,Bombay / Santacruz,9,Monsoon,27.9,26.0,29.6,3.6,12.8,1006.1,7.15,8,7.0,19.1167,72.85,0.0,3.5,25.6,0.5,-0.5,-0.8867,-0.4623,-1.0,-0.0,0.0,0.0,SAFE
2024-09-03,Bombay / Santacruz,9,Monsoon,28.1,26.0,31.4,5.4,13.9,1006.3,6.95,8,7.0,19.1167,72.85,22.1,22.6,42.6,0.0,22.1,-0.8945,-0.447,-1.0,-0.0,0.1219,12.2,LOW
2024-09-04,Bombay / Santacruz,9,Monsoon,27.8,25.2,31.0,5.8,14.4,1006.7,6.55,8,7.0,19.1167,72.85,11.9,34.0,43.6,22.1,-10.2,-0.9021,-0.4315,-1.0,-0.0,0.2967,0.0,LOW
2024-09-05,Bombay / Santacruz,9,Monsoon,27.5,25.0,30.2,5.2,14.7,1005.6,7.65,8,7.0,19.1167,72.85,23.9,57.9,61.4,11.9,12.0,-0.9094,-0.4159,-1.0,-0.0,0.3389,11.4,LOW
2024-09-06,Bombay / Santacruz,9,Monsoon,27.8,25.6,31.2,5.6,15.0,1006.5,6.75,8,7.0,19.1167,72.85,9.9,45.7,71.3,23.9,-14.0,-0.9164,-0.4002,-1.0,-0.0,0.0688,0.0,SAFE
2024-09-07,Bombay / Santacruz,9,Monsoon,27.9,25.8,31.4,5.6,13.1,1007.2,6.05,8,7.0,19.1167,72.85,6.1,39.9,74.4,9.9,-3.8,-0.9232,-0.3844,-1.0,-0.0,0.1693,0.0,LOW
2024-09-08,Bombay / Santacruz,9,Monsoon,28.3,25.8,31.8,6.0,11.2,1007.2,6.05,8,7.0,19.1167,72.85,7.1,23.1,81.0,6.1,1.0,-0.9296,-0.3685,-1.0,-0.0,0.1114,1.9,SAFE
2024-09-09,Bombay / Santacruz,9,Monsoon,28.0,27.0,31.4,4.4,9.6,1004.8,8.45,8,7.0,19.1167,72.85,1.0,14.2,82.0,7.1,-6.1,-0.9358,-0.3524,-1.0,-0.0,0.1387,0.9,SAFE
